job_uid,skill_raw,skill_normalized,skill_source
dice_c88566da-d101-4b08-a958-fbf308eeeab3,Life Insurance,life insurance,skills
dice_c88566da-d101-4b08-a958-fbf308eeeab3,Testing,testing,skills
dice_c88566da-d101-4b08-a958-fbf308eeeab3,Mechanical Engineering,mechanical engineering,skills
dice_c88566da-d101-4b08-a958-fbf308eeeab3,Schematics,schematics,skills
dice_c88566da-d101-4b08-a958-fbf308eeeab3,Policies and Procedures,policies and procedures,skills
dice_c88566da-d101-4b08-a958-fbf308eeeab3,Repair,repair,skills
dice_c88566da-d101-4b08-a958-fbf308eeeab3,English,english,skills
dice_c88566da-d101-4b08-a958-fbf308eeeab3,Electrical Engineering,electrical engineering,skills
dice_c88566da-d101-4b08-a958-fbf308eeeab3,SAP,sap,skills
dice_c88566da-d101-4b08-a958-fbf308eeeab3,Maintenance Management,maintenance management,skills
dice_c88566da-d101-4b08-a958-fbf308eeeab3,CMMS,cmms,skills
dice_c88566da-d101-4b08-a958-fbf308eeeab3,Distribution,distribution,skills
dice_c88566da-d101-4b08-a958-fbf308eeeab3,SAFE,safe,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Innovation,innovation,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Advanced Analytics,advanced analytics,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Workflow,workflow,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Pharmacy,pharmacy,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Software Engineering,software engineering,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Regulatory Compliance,regulatory compliance,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,ISO/IEC 27001:2005,iso/iec 27001:2005,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Project Management,project management,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Documentation,documentation,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Mentorship,mentorship,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Computer Science,computer science,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Python,python,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,RESTful,restful,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Microservices,microservices,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Health Care,health care,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Atlassian,atlassian,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,JIRA,jira,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Confluence,confluence,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Payment Card Industry,payment card industry,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,HIPAA,hipaa,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Management,management,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Software Development,software development,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Relational Databases,relational databases,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,MySQL,mysql,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Genetics,genetics,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Authorization,authorization,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Law,law,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,LOS,los,skills
dice_4e0cd791-51e7-452e-a1fa-97e15521c364,Recruiting,recruiting,skills
dice_182187d5-e6a0-4b3f-b79e-879faedfb41d,Collaboration,collaboration,skills
dice_182187d5-e6a0-4b3f-b79e-879faedfb41d,Repair,repair,skills
dice_182187d5-e6a0-4b3f-b79e-879faedfb41d,Dimensional Modeling,dimensional modeling,skills
dice_182187d5-e6a0-4b3f-b79e-879faedfb41d,Functional Requirements,functional requirements,skills
dice_182187d5-e6a0-4b3f-b79e-879faedfb41d,Energy,energy,skills
dice_182187d5-e6a0-4b3f-b79e-879faedfb41d,SAFE,safe,skills
dice_182187d5-e6a0-4b3f-b79e-879faedfb41d,Avionics,avionics,skills
dice_182187d5-e6a0-4b3f-b79e-879faedfb41d,Schematics,schematics,skills
dice_182187d5-e6a0-4b3f-b79e-879faedfb41d,Assembly,assembly,skills
dice_182187d5-e6a0-4b3f-b79e-879faedfb41d,Standard Operating Procedure,standard operating procedure,skills
dice_182187d5-e6a0-4b3f-b79e-879faedfb41d,Forklift,forklift,skills
dice_182187d5-e6a0-4b3f-b79e-879faedfb41d,Testing,testing,skills
dice_182187d5-e6a0-4b3f-b79e-879faedfb41d,Health Insurance,health insurance,skills
dice_182187d5-e6a0-4b3f-b79e-879faedfb41d,Insurance,insurance,skills
dice_182187d5-e6a0-4b3f-b79e-879faedfb41d,Regulatory Compliance,regulatory compliance,skills
dice_182187d5-e6a0-4b3f-b79e-879faedfb41d,Security Clearance,security clearance,skills
dice_182187d5-e6a0-4b3f-b79e-879faedfb41d,Military,military,skills
dice_182187d5-e6a0-4b3f-b79e-879faedfb41d,Law,law,skills
dice_935829d6-b003-47ea-b2e3-1160ed9e2b63,QNXT,qnxt,skills
dice_935829d6-b003-47ea-b2e3-1160ed9e2b63,Business Rules,business rules,skills
dice_935829d6-b003-47ea-b2e3-1160ed9e2b63,Database,database,skills
dice_935829d6-b003-47ea-b2e3-1160ed9e2b63,System Requirements,system requirements,skills
dice_935829d6-b003-47ea-b2e3-1160ed9e2b63,Payment Systems,payment systems,skills
dice_935829d6-b003-47ea-b2e3-1160ed9e2b63,Collaboration,collaboration,skills
dice_935829d6-b003-47ea-b2e3-1160ed9e2b63,Test Plans,test plans,skills
dice_935829d6-b003-47ea-b2e3-1160ed9e2b63,Intranet,intranet,skills
dice_935829d6-b003-47ea-b2e3-1160ed9e2b63,Health Care,health care,skills
dice_766c6921-b479-44d7-b9a4-2e215b00e63b,Cloud Security Network Engineer,cloud security network engineer,skills
dice_766c6921-b479-44d7-b9a4-2e215b00e63b,HIPAA,hipaa,skills
dice_766c6921-b479-44d7-b9a4-2e215b00e63b,CISSP,cissp,skills
dice_766c6921-b479-44d7-b9a4-2e215b00e63b,Cloud Computing,cloud computing,skills
dice_766c6921-b479-44d7-b9a4-2e215b00e63b,Cloud Security,cloud security,skills
dice_d005ff2d-7faf-4b19-8240-c190f0f8602d,FHIR implementation,fhir implementation,skills
dice_d005ff2d-7faf-4b19-8240-c190f0f8602d,HL7 FHIR implementation guides,hl7 fhir implementation guides,skills
dice_d005ff2d-7faf-4b19-8240-c190f0f8602d,EDI,edi,skills
dice_d005ff2d-7faf-4b19-8240-c190f0f8602d,Rhapsody,rhapsody,skills
dice_985f9754-6422-41f4-9de6-9456f1aa5626,ICE,ice,skills
dice_985f9754-6422-41f4-9de6-9456f1aa5626,Insurance,insurance,skills
dice_985f9754-6422-41f4-9de6-9456f1aa5626,Life Insurance,life insurance,skills
dice_985f9754-6422-41f4-9de6-9456f1aa5626,Testing,testing,skills
dice_985f9754-6422-41f4-9de6-9456f1aa5626,Mechanical Engineering,mechanical engineering,skills
dice_985f9754-6422-41f4-9de6-9456f1aa5626,Schematics,schematics,skills
dice_985f9754-6422-41f4-9de6-9456f1aa5626,Policies and Procedures,policies and procedures,skills
dice_985f9754-6422-41f4-9de6-9456f1aa5626,Repair,repair,skills
dice_985f9754-6422-41f4-9de6-9456f1aa5626,English,english,skills
dice_985f9754-6422-41f4-9de6-9456f1aa5626,Electrical Engineering,electrical engineering,skills
dice_985f9754-6422-41f4-9de6-9456f1aa5626,SAP,sap,skills
dice_985f9754-6422-41f4-9de6-9456f1aa5626,Maintenance Management,maintenance management,skills
dice_985f9754-6422-41f4-9de6-9456f1aa5626,CMMS,cmms,skills
dice_985f9754-6422-41f4-9de6-9456f1aa5626,Distribution,distribution,skills
dice_985f9754-6422-41f4-9de6-9456f1aa5626,SAFE,safe,skills
dice_de50c27d-32a2-40eb-9f31-b43cfb6e1bb4,3D Computer Graphics,3d computer graphics,skills
dice_de50c27d-32a2-40eb-9f31-b43cfb6e1bb4,3D Modeling,3d modeling,skills
dice_de50c27d-32a2-40eb-9f31-b43cfb6e1bb4,Android,android,skills
dice_de50c27d-32a2-40eb-9f31-b43cfb6e1bb4,Augmented Reality,augmented reality,skills
dice_de50c27d-32a2-40eb-9f31-b43cfb6e1bb4,Autodesk 3ds Max,autodesk 3ds max,skills
dice_de50c27d-32a2-40eb-9f31-b43cfb6e1bb4,Autodesk Maya,autodesk maya,skills
dice_4f9f3b07-b33f-422b-b529-ae8ee2ba76b2,ICE,ice,skills
dice_4f9f3b07-b33f-422b-b529-ae8ee2ba76b2,Insurance,insurance,skills
dice_4f9f3b07-b33f-422b-b529-ae8ee2ba76b2,Life Insurance,life insurance,skills
dice_4f9f3b07-b33f-422b-b529-ae8ee2ba76b2,Testing,testing,skills
dice_4f9f3b07-b33f-422b-b529-ae8ee2ba76b2,Mechanical Engineering,mechanical engineering,skills
dice_4f9f3b07-b33f-422b-b529-ae8ee2ba76b2,Schematics,schematics,skills
dice_4f9f3b07-b33f-422b-b529-ae8ee2ba76b2,Policies and Procedures,policies and procedures,skills
dice_4f9f3b07-b33f-422b-b529-ae8ee2ba76b2,Repair,repair,skills
dice_4f9f3b07-b33f-422b-b529-ae8ee2ba76b2,English,english,skills
dice_4f9f3b07-b33f-422b-b529-ae8ee2ba76b2,Electrical Engineering,electrical engineering,skills
dice_4f9f3b07-b33f-422b-b529-ae8ee2ba76b2,SAP,sap,skills
dice_4f9f3b07-b33f-422b-b529-ae8ee2ba76b2,Maintenance Management,maintenance management,skills
dice_4f9f3b07-b33f-422b-b529-ae8ee2ba76b2,CMMS,cmms,skills
dice_4f9f3b07-b33f-422b-b529-ae8ee2ba76b2,Distribution,distribution,skills
dice_4f9f3b07-b33f-422b-b529-ae8ee2ba76b2,SAFE,safe,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Marketing Operations,marketing operations,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Geospatial Analysis,geospatial analysis,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Data Analysis,data analysis,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Sensors,sensors,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,PostgreSQL,postgresql,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Database,database,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Business Intelligence,business intelligence,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Distribution,distribution,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Testing,testing,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Documentation,documentation,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Business Analytics,business analytics,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Business Analysis,business analysis,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,User Interface Design,user interface design,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Hosting,hosting,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,.NET,.net,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Visual Basic,visual basic,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Quality Assurance,quality assurance,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Command-line Interface,command-line interface,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Amazon Web Services,amazon web services,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Web Portals,web portals,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Scripting,scripting,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Continuous Integration,continuous integration,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Security Clearance,security clearance,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Market Analysis,market analysis,skills
dice_41578b53-7202-4f14-8e91-30104d45ceaa,Law,law,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,DevOps,devops,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Emerging Technologies,emerging technologies,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Testing,testing,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Software Engineering,software engineering,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Scalability,scalability,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Mentorship,mentorship,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Innovation,innovation,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Teamwork,teamwork,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Collaboration,collaboration,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Scripting,scripting,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Python,python,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,SQL,sql,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Ruby,ruby,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Groovy,groovy,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Orchestration,orchestration,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Docker,docker,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Change Management,change management,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Configuration Management,configuration management,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Content Management,content management,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Ansible,ansible,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Terraform,terraform,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Communication,communication,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Customer Acquisition,customer acquisition,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Writing,writing,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Leadership,leadership,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Target Audience,target audience,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Reasoning,reasoning,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Problem Solving,problem solving,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Conflict Resolution,conflict resolution,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Build Vs Buy,build vs buy,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Jenkins,jenkins,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,GitHub,github,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Snow Flake Schema,snow flake schema,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Databricks,databricks,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Data Loading,data loading,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Performance Tuning,performance tuning,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Amazon Web Services,amazon web services,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Agile,agile,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Employment Authorization,employment authorization,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Elasticsearch,elasticsearch,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Management,management,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Immigration,immigration,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,SAP BASIS,sap basis,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Law,law,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Screening,screening,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Technical Support,technical support,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Recruiting,recruiting,skills
dice_6763f05f-6087-4fef-85d8-5e33c33dd5b7,Finance,finance,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Operational Excellence,operational excellence,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Milling,milling,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Relationship Development,relationship development,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,FOCUS,focus,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Manufacturing,manufacturing,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Mentorship,mentorship,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Embedded Systems,embedded systems,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Business Transformation,business transformation,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Six Sigma,six sigma,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Management,management,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Data Collection,data collection,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Analytics,analytics,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Collaboration,collaboration,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Process Improvement,process improvement,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Decision-making,decision-making,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Lean Methodology,lean methodology,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Facilitation,facilitation,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Problem Solving,problem solving,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Conflict Resolution,conflict resolution,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Analytical Skill,analytical skill,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Communication,communication,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Presentations,presentations,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Microsoft Excel,microsoft excel,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Minitab,minitab,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Microsoft PowerPoint,microsoft powerpoint,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Project Management,project management,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Business Acumen,business acumen,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Lean Six Sigma,lean six sigma,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Training,training,skills
dice_5bace6f2-5828-48fd-881f-c2b2b201bbaf,Continuous Improvement,continuous improvement,skills
